0.364,-0.69343582,-1.621549902,,2.404266183,0.657356021,3.061622204
0.365,-0.695043501,-1.607681185,,2.415427344,0.646159698,3.061587042
0.366,-0.696637282,-1.593780315,,2.426517511,0.635033923,3.061551434
0.367,-0.698217129,-1.579847569,,2.437535797,0.623979586,3.061515383
0.368,-0.699783012,-1.565883227,,2.448481322,0.61299757,3.061478892
0.369,-0.7013349,-1.551887567,,2.45935321,0.602088755,3.061441965
0.37,-0.702872761,-1.537860869,,2.47015059,0.591254013,3.061404603
0.371,-0.704396564,-1.523803413,,2.480872599,0.580494211,3.061366809
0.372,-0.70590628,-1.509715482,,2.491518379,0.569810209,3.061328588
0.373,-0.707401877,-1.495597357,,2.502087079,0.559202863,3.061289942
0.374,-0.708883326,-1.481449319,,2.512577852,0.548673021,3.061250874
0.375,-0.710350598,-1.467271652,,2.522989861,0.538221526,3.061211386
0.376,-0.711803663,-1.453064641,,2.533322271,0.527849212,3.061171484
0.377,-0.713242491,-1.438828567,,2.543574257,0.517556911,3.061131168
0.378,-0.714667055,-1.424563717,,2.553744998,0.507345446,3.061090444
0.379,-0.716077325,-1.410270376,,2.56383368,0.497215634,3.061049313
0.38,-0.717473274,-1.39594883,,2.573839496,0.487168284,3.06100778
0.381,-0.718854874,-1.381599364,,2.583761646,0.477204201,3.060965847
